link,id,nome,peso,altura,tipo1,tipo2,link ev 1,evolucao1,id_evolucao1,link ev 2,evolucao2,id_evolucao2,link hab 1,habilidade1,hab_desc1,link hab 2,habilidade2,hab_desc2
/pokedex/geodude,0076,Golem,300.0 kg (661.4 lbs),1.4 m (4′07″),Rock,Ground,/pokedex/graveler,Graveler,#0075,/pokedex/golem,Golem,#0076,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/geodude,0075,Graveler,105.0 kg (231.5 lbs),1.0 m (3′03″),Rock,Ground,/pokedex/graveler,Graveler,#0075,/pokedex/golem,Golem,#0076,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/geodude,0074,Geodude,20.0 kg (44.1 lbs),0.4 m (1′04″),Rock,Ground,/pokedex/graveler,Graveler,#0075,/pokedex/golem,Golem,#0076,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/tentacool,0073,Tentacruel,55.0 kg (121.3 lbs),1.6 m (5′03″),Water,Poison,/pokedex/tentacruel,Tentacruel,#0073,,,,/ability/clear-body,Clear Body,Prevents other Pokémon from lowering its stats.,/ability/liquid-ooze,Liquid Ooze,Damages attackers using any draining move.
/pokedex/krabby,0098,Krabby,6.5 kg (14.3 lbs),0.4 m (1′04″),Water,11,/pokedex/kingler,Kingler,#0099,,,,/ability/hyper-cutter,Hyper Cutter,Prevents other Pokémon from lowering Attack stat.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/drowzee,0097,Hypno,75.6 kg (166.7 lbs),1.6 m (5′03″),Psychic,,/pokedex/hypno,Hypno,#0097,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/forewarn,Forewarn,Determines what moves a foe has.
/pokedex/drowzee,0096,Drowzee,32.4 kg (71.4 lbs),1.0 m (3′03″),Psychic,34,/pokedex/hypno,Hypno,#0097,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/forewarn,Forewarn,Determines what moves a foe has.
/pokedex/onix,0095,Onix,210.0 kg (463.0 lbs),8.8 m (28′10″),Rock,Ground,/pokedex/steelix,Steelix,#0208,,,,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/gastly,0094,Gengar,40.5 kg (89.3 lbs),1.5 m (4′11″),Ghost,Poison,/pokedex/haunter,Haunter,#0093,/pokedex/gengar,Gengar,#0094,/ability/cursed-body,Cursed Body,May disable a move used on the Pokémon.,,,
/pokedex/gastly,0093,Haunter,0.1 kg (0.2 lbs),1.6 m (5′03″),Ghost,Poison,/pokedex/haunter,Haunter,#0093,/pokedex/gengar,Gengar,#0094,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/gastly,0092,Gastly,0.1 kg (0.2 lbs),1.3 m (4′03″),Ghost,Poison,/pokedex/haunter,Haunter,#0093,/pokedex/gengar,Gengar,#0094,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/shellder,0091,Cloyster,132.5 kg (292.1 lbs),1.5 m (4′11″),Water,Ice,/pokedex/cloyster,Cloyster,#0091,,,,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.,/ability/skill-link,Skill Link,Increases the frequency of multi-strike moves.
/pokedex/mime-jr,0122,Mr. Mime,54.5 kg (120.2 lbs),1.3 m (4′03″),Psychic,Fairy,,,,,,,/ability/soundproof,Soundproof,Gives immunity to <q>sound-based</q> moves.,/ability/filter,Filter,Reduces damage from super-effective attacks.
/pokedex/staryu,0121,Starmie,80.0 kg (176.4 lbs),1.1 m (3′07″),Water,Psychic,/pokedex/starmie,Starmie,#0121,,,,/ability/illuminate,Illuminate,Raises the likelihood of meeting wild Pokémon.,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.
/pokedex/staryu,0120,Staryu,34.5 kg (76.1 lbs),0.8 m (2′07″),Water,20,/pokedex/starmie,Starmie,#0121,,,,/ability/illuminate,Illuminate,Raises the likelihood of meeting wild Pokémon.,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.
/pokedex/goldeen,0119,Seaking,39.0 kg (86.0 lbs),1.3 m (4′03″),Water,Cerulean Cave,/pokedex/seaking,Seaking,#0119,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/water-veil,Water Veil,Prevents the Pokémon from getting a burn.
/pokedex/goldeen,0118,Goldeen,15.0 kg (33.1 lbs),0.6 m (2′00″),Water,9,/pokedex/seaking,Seaking,#0119,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/water-veil,Water Veil,Prevents the Pokémon from getting a burn.
/pokedex/horsea,0117,Seadra,25.0 kg (55.1 lbs),1.2 m (3′11″),Water,Cerulean Cave,/pokedex/seadra,Seadra,#0117,/pokedex/kingdra,Kingdra,#0230,/ability/poison-point,Poison Point,Contact with the Pokémon may poison the attacker.,/ability/sniper,Sniper,Powers up moves if they become critical hits.
/pokedex/horsea,0116,Horsea,8.0 kg (17.6 lbs),0.4 m (1′04″),Water,11,/pokedex/seadra,Seadra,#0117,/pokedex/kingdra,Kingdra,#0230,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/sniper,Sniper,Powers up moves if they become critical hits.
,0115,Kangaskhan,80.0 kg (176.4 lbs),2.2 m (7′03″),Normal,,,,,,,,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,/ability/scrappy,Scrappy,Enables moves to hit Ghost-type Pokémon.
/pokedex/omanyte,0139,Omastar,35.0 kg (77.2 lbs),1.0 m (3′03″),Rock,Water,/pokedex/omastar,Omastar,#0139,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/omanyte,0138,Omanyte,7.5 kg (16.5 lbs),0.4 m (1′04″),Rock,Water,/pokedex/omastar,Omastar,#0139,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/porygon,0137,Porygon,36.5 kg (80.5 lbs),0.8 m (2′07″),Normal,,/pokedex/porygon2,Porygon2,#0233,/pokedex/porygon-z,Porygon-Z,#0474,/ability/trace,Trace,The Pokémon copies a foe's Ability.,/ability/download,Download,Adjusts power according to a foe's defenses.
/pokedex/eevee,0136,Flareon,25.0 kg (55.1 lbs),0.9 m (2′11″),Fire,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.,,,
/pokedex/eevee,0135,Jolteon,24.5 kg (54.0 lbs),0.8 m (2′07″),Electric,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.,,,
/pokedex/eevee,0134,Vaporeon,29.0 kg (63.9 lbs),1.0 m (3′03″),Water,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.,,,
/pokedex/eevee,0133,Eevee,6.5 kg (14.3 lbs),0.3 m (1′00″),Normal,Goldenrod City,/pokedex/sylveon,Sylveon,#0700,,,,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.,/ability/adaptability,Adaptability,Powers up moves of the same type.
,0132,Ditto,4.0 kg (8.8 lbs),0.3 m (1′00″),Normal,Pokémon Mansion,,,,,,,/ability/limber,Limber,The Pokémon is protected from paralysis.,,,
/pokedex/chinchou,0170,Chinchou,12.0 kg (26.5 lbs),0.5 m (1′08″),Water,Electric,/pokedex/lanturn,Lanturn,#0171,,,,/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.,/ability/illuminate,Illuminate,Raises the likelihood of meeting wild Pokémon.
/pokedex/zubat,0169,Crobat,75.0 kg (165.3 lbs),1.8 m (5′11″),Poison,Flying,/pokedex/golbat,Golbat,#0042,/pokedex/crobat,Crobat,#0169,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.,,,
/pokedex/spinarak,0168,Ariados,33.5 kg (73.9 lbs),1.1 m (3′07″),Bug,Poison,/pokedex/ariados,Ariados,#0168,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.
/pokedex/spinarak,0167,Spinarak,8.5 kg (18.7 lbs),0.5 m (1′08″),Bug,Poison,/pokedex/ariados,Ariados,#0168,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.
/pokedex/ledyba,0166,Ledian,35.6 kg (78.5 lbs),1.4 m (4′07″),Bug,Flying,/pokedex/ledian,Ledian,#0166,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/ledyba,0165,Ledyba,10.8 kg (23.8 lbs),1.0 m (3′03″),Bug,Flying,/pokedex/ledian,Ledian,#0166,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/hoothoot,0164,Noctowl,40.8 kg (89.9 lbs),1.6 m (5′03″),Normal,Flying,/pokedex/noctowl,Noctowl,#0164,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.
/pokedex/hoothoot,0163,Hoothoot,21.2 kg (46.7 lbs),0.7 m (2′04″),Normal,Flying,/pokedex/noctowl,Noctowl,#0164,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.
/pokedex/pineco,0204,Pineco,7.2 kg (15.9 lbs),0.6 m (2′00″),Bug,27,/pokedex/forretress,Forretress,#0205,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,,,
/pokedex/girafarig,0203,Girafarig,41.5 kg (91.5 lbs),1.5 m (4′11″),Normal,Psychic,/pokedex/farigiraf,Farigiraf,#0981,,,,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/wynaut,0202,Wobbuffet,28.5 kg (62.8 lbs),1.3 m (4′03″),Psychic,Goldenrod City,/pokedex/wobbuffet,Wobbuffet,#0202,,,,/ability/shadow-tag,Shadow Tag,Prevents the foe from escaping.,,,
,0201,Unown,5.0 kg (11.0 lbs),0.5 m (1′08″),Psychic,,,,,,,,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/slowpoke,0199,Slowking,79.5 kg (175.3 lbs),2.0 m (6′07″),Water,Psychic,,,,,,,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.
/pokedex/murkrow,0198,Murkrow,2.1 kg (4.6 lbs),0.5 m (1′08″),Dark,Flying,/pokedex/honchkrow,Honchkrow,#0430,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/super-luck,Super Luck,Heightens the critical-hit ratios of moves.
/pokedex/pineco,0205,Forretress,125.8 kg (277.3 lbs),1.2 m (3′11″),Bug,Steel,/pokedex/forretress,Forretress,#0205,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,,,
/pokedex/misdreavus,0200,Misdreavus,1.0 kg (2.2 lbs),0.7 m (2′04″),Ghost,,/pokedex/mismagius,Mismagius,#0429,,,,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/houndour,0229,Houndoom,35.0 kg (77.2 lbs),1.4 m (4′07″),Dark,Fire,/pokedex/houndoom,Houndoom,#0229,,,,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.
/pokedex/mantyke,0226,Mantine,220.0 kg (485.0 lbs),2.1 m (6′11″),Water,Flying,/pokedex/mantine,Mantine,#0226,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
,0225,Delibird,16.0 kg (35.3 lbs),0.9 m (2′11″),Ice,Flying,,,,,,,/ability/vital-spirit,Vital Spirit,Prevents the Pokémon from falling asleep.,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy."
/pokedex/remoraid,0223,Remoraid,12.0 kg (26.5 lbs),0.6 m (2′00″),Water,,/pokedex/octillery,Octillery,#0224,,,,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy.",/ability/sniper,Sniper,Powers up moves if they become critical hits.
,0227,Skarmory,50.5 kg (111.3 lbs),1.7 m (5′07″),Steel,Flying,,,,,,,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/houndour,0228,Houndour,10.8 kg (23.8 lbs),0.6 m (2′00″),Dark,Fire,/pokedex/houndoom,Houndoom,#0229,,,,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.
/pokedex/remoraid,0224,Octillery,28.5 kg (62.8 lbs),0.9 m (2′11″),Water,,/pokedex/octillery,Octillery,#0224,,,,/ability/suction-cups,Suction Cups,Negates all moves that force switching out.,/ability/sniper,Sniper,Powers up moves if they become critical hits.
/pokedex/larvitar,0247,Pupitar,152.0 kg (335.1 lbs),1.2 m (3′11″),Rock,Ground,/pokedex/pupitar,Pupitar,#0247,/pokedex/tyranitar,Tyranitar,#0248,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/larvitar,0246,Larvitar,72.0 kg (158.7 lbs),0.6 m (2′00″),Rock,Ground,/pokedex/pupitar,Pupitar,#0247,/pokedex/tyranitar,Tyranitar,#0248,/ability/guts,Guts,Boosts Attack if there is a status problem.,,,
,0243,Raikou,178.0 kg (392.4 lbs),1.9 m (6′03″),Electric,,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0245,Suicune,187.0 kg (412.3 lbs),2.0 m (6′07″),Water,,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0244,Entei,198.0 kg (436.5 lbs),2.1 m (6′11″),Fire,,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/happiny,0242,Blissey,46.8 kg (103.2 lbs),1.5 m (4′11″),Normal,,/pokedex/chansey,Chansey,#0113,/pokedex/blissey,Blissey,#0242,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.,/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.
/pokedex/corsola,0222,Corsola,5.0 kg (11.0 lbs),0.6 m (2′00″),Water,Rock,/pokedex/cursola,Cursola,#0864,,,,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy.",/ability/natural-cure,Natural Cure,All status problems heal when it switches out.
/pokedex/wurmple,0265,Wurmple,3.6 kg (7.9 lbs),0.3 m (1′00″),Bug,,,,,,,,/ability/shield-dust,Shield Dust,Blocks the added effects of attacks taken.,,,
/pokedex/zigzagoon,0264,Linoone,32.5 kg (71.7 lbs),0.5 m (1′08″),Normal,Normal,/pokedex/linoone,Linoone,#0264,/pokedex/obstagoon,Obstagoon,#0862,/ability/pickup,Pickup,The Pokémon may pick up items.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/shroomish,0286,Breloom,39.2 kg (86.4 lbs),1.2 m (3′11″),Grass,Fighting,/pokedex/breloom,Breloom,#0286,,,,/ability/effect-spore,Effect Spore,Contact may poison or cause paralysis or sleep.,/ability/poison-heal,Poison Heal,Restores HP if the Pokémon is poisoned.
,0303,Mawile,11.5 kg (25.4 lbs),0.6 m (2′00″),Steel,Fairy,,,,,,,/ability/hyper-cutter,Hyper Cutter,Prevents other Pokémon from lowering Attack stat.,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.
/pokedex/shroomish,0285,Shroomish,4.5 kg (9.9 lbs),0.4 m (1′04″),Grass,,/pokedex/breloom,Breloom,#0286,,,,/ability/effect-spore,Effect Spore,Contact may poison or cause paralysis or sleep.,/ability/poison-heal,Poison Heal,Restores HP if the Pokémon is poisoned.
/pokedex/aron,0306,Aggron,360.0 kg (793.7 lbs),2.1 m (6′11″),Steel,Rock,/pokedex/lairon,Lairon,#0305,/pokedex/aggron,Aggron,#0306,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.
/pokedex/aron,0305,Lairon,120.0 kg (264.6 lbs),0.9 m (2′11″),Steel,Rock,/pokedex/lairon,Lairon,#0305,/pokedex/aggron,Aggron,#0306,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.
/pokedex/aron,0304,Aron,60.0 kg (132.3 lbs),0.4 m (1′04″),Steel,Rock,/pokedex/lairon,Lairon,#0305,/pokedex/aggron,Aggron,#0306,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.
/pokedex/carvanha,0318,Carvanha,20.8 kg (45.9 lbs),0.8 m (2′07″),Water,Dark,/pokedex/sharpedo,Sharpedo,#0319,,,,/ability/rough-skin,Rough Skin,Inflicts damage to the attacker on contact.,,,
/pokedex/gulpin,0317,Swalot,80.0 kg (176.4 lbs),1.7 m (5′07″),Poison,,/pokedex/swalot,Swalot,#0317,,,,/ability/liquid-ooze,Liquid Ooze,Damages attackers using any draining move.,/ability/sticky-hold,Sticky Hold,Protects the Pokémon from item theft.
/pokedex/gulpin,0316,Gulpin,10.3 kg (22.7 lbs),0.4 m (1′04″),Poison,,/pokedex/swalot,Swalot,#0317,,,,/ability/liquid-ooze,Liquid Ooze,Damages attackers using any draining move.,/ability/sticky-hold,Sticky Hold,Protects the Pokémon from item theft.
/pokedex/swablu,0334,Altaria,20.6 kg (45.4 lbs),1.1 m (3′07″),Dragon,Flying,/pokedex/altaria,Altaria,#0334,,,,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.,,,
/pokedex/swablu,0333,Swablu,1.2 kg (2.6 lbs),0.4 m (1′04″),Normal,Flying,/pokedex/altaria,Altaria,#0334,,,,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.,,,
/pokedex/cacnea,0332,Cacturne,77.4 kg (170.6 lbs),1.3 m (4′03″),Grass,Dark,/pokedex/cacturne,Cacturne,#0332,,,,/ability/sand-veil,Sand Veil,Boosts the Pokémon's evasion in a sandstorm.,,,
/pokedex/cacnea,0331,Cacnea,51.3 kg (113.1 lbs),0.4 m (1′04″),Grass,,/pokedex/cacturne,Cacturne,#0332,,,,/ability/sand-veil,Sand Veil,Boosts the Pokémon's evasion in a sandstorm.,,,
/pokedex/trapinch,0330,Flygon,82.0 kg (180.8 lbs),2.0 m (6′07″),Ground,Dragon,/pokedex/vibrava,Vibrava,#0329,/pokedex/flygon,Flygon,#0330,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
,0337,Lunatone,168.0 kg (370.4 lbs),1.0 m (3′03″),Rock,Psychic,,,,,,,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
,0336,Seviper,52.5 kg (115.7 lbs),2.7 m (8′10″),Poison,,,,,,,,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
,0335,Zangoose,40.3 kg (88.8 lbs),1.3 m (4′03″),Normal,,,,,,,,/ability/immunity,Immunity,Prevents the Pokémon from getting poisoned.,,,
/pokedex/barboach,0339,Barboach,1.9 kg (4.2 lbs),0.4 m (1′04″),Water,Ground,/pokedex/whiscash,Whiscash,#0340,,,,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/anticipation,Anticipation,Senses a foe's dangerous moves.
,0338,Solrock,154.0 kg (339.5 lbs),1.2 m (3′11″),Rock,Psychic,,,,,,,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/trapinch,0329,Vibrava,15.3 kg (33.7 lbs),1.1 m (3′07″),Ground,Dragon,/pokedex/vibrava,Vibrava,#0329,/pokedex/flygon,Flygon,#0330,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/trapinch,0328,Trapinch,15.0 kg (33.1 lbs),0.7 m (2′04″),Ground,,/pokedex/vibrava,Vibrava,#0329,/pokedex/flygon,Flygon,#0330,/ability/hyper-cutter,Hyper Cutter,Prevents other Pokémon from lowering Attack stat.,/ability/arena-trap,Arena Trap,Prevents the foe from fleeing.
,0327,Spinda,5.0 kg (11.0 lbs),1.1 m (3′07″),Normal,,,,,,,,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.,/ability/tangled-feet,Tangled Feet,Raises evasion if the Pokémon is confused.
/pokedex/baltoy,0344,Claydol,108.0 kg (238.1 lbs),1.5 m (4′11″),Ground,Psychic,/pokedex/claydol,Claydol,#0344,,,,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/baltoy,0343,Baltoy,21.5 kg (47.4 lbs),0.5 m (1′08″),Ground,Psychic,/pokedex/claydol,Claydol,#0344,,,,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/corphish,0342,Crawdaunt,32.8 kg (72.3 lbs),1.1 m (3′07″),Water,Dark,/pokedex/crawdaunt,Crawdaunt,#0342,,,,/ability/hyper-cutter,Hyper Cutter,Prevents other Pokémon from lowering Attack stat.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/duskull,0356,Dusclops,30.6 kg (67.5 lbs),1.6 m (5′03″),Ghost,,/pokedex/dusclops,Dusclops,#0356,/pokedex/dusknoir,Dusknoir,#0477,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/duskull,0355,Duskull,15.0 kg (33.1 lbs),0.8 m (2′07″),Ghost,,/pokedex/dusclops,Dusclops,#0356,/pokedex/dusknoir,Dusknoir,#0477,/ability/levitate,Levitate,Gives immunity to Ground type moves.,,,
/pokedex/shuppet,0354,Banette,12.5 kg (27.6 lbs),1.1 m (3′07″),Ghost,,/pokedex/banette,Banette,#0354,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/frisk,Frisk,The Pokémon can check a foe's held item.
/pokedex/shuppet,0353,Shuppet,2.3 kg (5.1 lbs),0.6 m (2′00″),Ghost,123,/pokedex/banette,Banette,#0354,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/frisk,Frisk,The Pokémon can check a foe's held item.
